Date,Country,City,Specie,count,min,max,median,variance
2024-05-30,RO,Iaşi,so2,46,1.7,2.4,2.0,0.32
2024-12-06,RO,Iaşi,so2,16,2.5,2.7,2.6,0.03
2024-07-14,RO,Iaşi,so2,46,2.2,2.8,2.3,0.16
2024-08-16,RO,Iaşi,so2,23,2.2,2.6,2.5,0.17
2024-09-13,RO,Iaşi,so2,17,1.9,2.5,2.1,0.34
2024-09-28,RO,Iaşi,so2,23,2.3,2.5,2.4,0.04
2024-03-14,RO,Iaşi,so2,46,2.0,4.2,2.7,2.74
2024-04-02,RO,Iaşi,so2,44,2.0,3.9,2.6,3.22
2024-04-19,RO,Iaşi,so2,42,1.9,2.9,2.4,0.43
2024-07-05,RO,Iaşi,so2,46,1.8,2.3,2.1,0.15
2024-10-20,RO,Iaşi,so2,23,2.8,3.0,2.9,0.05
2024-11-05,RO,Iaşi,so2,23,3.2,3.7,3.3,0.17
2024-09-09,RO,Iaşi,so2,21,2.0,2.3,2.1,0.12
2024-01-22,RO,Iaşi,so2,23,2.5,3.0,2.8,0.14
2024-05-20,RO,Iaşi,so2,46,1.7,2.7,2.2,0.52
2024-07-21,RO,Iaşi,so2,21,1.7,2.3,1.9,0.2
2024-07-25,RO,Iaşi,so2,46,2.0,2.8,2.2,0.33
2024-05-12,RO,Iaşi,so2,46,1.8,2.8,2.1,1.04
2024-01-21,RO,Iaşi,so2,23,2.5,2.9,2.8,0.13
2024-03-28,RO,Iaşi,so2,46,1.9,3.6,2.7,1.62
2024-04-26,RO,Iaşi,so2,46,2.4,3.3,2.6,0.47
2024-05-05,RO,Iaşi,so2,46,2.2,2.9,2.4,0.31
2024-01-24,RO,Iaşi,so2,23,2.6,3.4,3.0,0.45
2024-10-27,RO,Iaşi,so2,23,2.9,3.2,3.1,0.06
2024-04-03,RO,Iaşi,so2,47,2.1,2.9,2.4,0.46
2024-04-27,RO,Iaşi,so2,24,2.2,3.3,2.5,0.65
2024-08-11,RO,Iaşi,so2,23,2.2,3.1,2.4,0.52
2024-10-25,RO,Iaşi,so2,23,2.9,3.3,3.0,0.12
2024-01-13,RO,Iaşi,so2,23,2.1,2.9,2.5,0.37
2024-01-14,RO,Iaşi,so2,23,2.3,3.2,2.5,0.51
2024-02-17,RO,Iaşi,so2,39,0.1,2.1,1.8,3.81
2024-02-19,RO,Iaşi,so2,45,1.4,2.5,1.9,0.73
2024-05-24,RO,Iaşi,so2,46,2.1,2.9,2.5,0.42
2024-10-23,RO,Iaşi,so2,12,2.8,3.1,2.9,0.08
2024-09-16,RO,Iaşi,so2,23,2.1,2.3,2.3,0.03
2024-11-25,RO,Iaşi,so2,23,1.6,1.9,1.7,0.06
2024-02-11,RO,Iaşi,so2,23,2.4,3.2,2.7,0.77
2024-05-31,RO,Iaşi,so2,46,1.7,2.4,1.9,0.23
2024-08-06,RO,Iaşi,so2,23,2.0,3.0,2.3,0.68
2024-08-23,RO,Iaşi,so2,23,2.5,4.7,2.8,2.03
2024-09-19,RO,Iaşi,so2,23,2.2,2.4,2.3,0.03
2024-11-21,RO,Iaşi,so2,23,1.5,2.0,1.6,0.12
2024-01-29,RO,Iaşi,so2,22,2.5,3.1,2.9,0.25
2024-02-27,RO,Iaşi,so2,46,1.7,3.3,2.4,1.38
2024-05-26,RO,Iaşi,so2,46,1.9,3.3,2.5,1.09
2024-08-18,RO,Iaşi,so2,23,2.2,2.9,2.5,0.25
2024-04-07,RO,Iaşi,so2,46,1.5,2.9,2.2,2.58
2024-08-26,RO,Iaşi,so2,23,2.8,3.3,2.9,0.23
2024-11-01,RO,Iaşi,so2,23,3.2,3.4,3.3,0.03
2024-09-08,RO,Iaşi,so2,23,2.0,2.3,2.1,0.07
2024-09-23,RO,Iaşi,so2,23,2.3,2.5,2.4,0.03
2024-10-04,RO,Iaşi,so2,23,2.6,2.9,2.7,0.05
2024-10-14,RO,Iaşi,so2,23,2.7,2.9,2.8,0.05
2024-03-30,RO,Iaşi,so2,46,2.0,4.1,2.7,4.2
2024-06-16,RO,Iaşi,so2,47,1.5,2.5,1.7,0.35
2024-08-12,RO,Iaşi,so2,23,2.1,2.7,2.3,0.46
2024-08-22,RO,Iaşi,so2,23,2.4,3.1,2.8,0.58
2024-10-12,RO,Iaşi,so2,24,2.6,2.8,2.7,0.03
2024-11-02,RO,Iaşi,so2,23,3.2,3.5,3.3,0.07
2024-11-07,RO,Iaşi,so2,23,3.3,3.9,3.5,0.32
2024-02-15,RO,Iaşi,so2,45,0.2,6.3,1.9,32.93
2024-04-09,RO,Iaşi,so2,47,1.9,2.8,2.4,0.44
2024-04-23,RO,Iaşi,so2,46,1.8,2.4,2.1,0.2
2024-08-20,RO,Iaşi,so2,23,2.5,7.1,2.9,11.2
2024-09-05,RO,Iaşi,so2,23,2.1,2.4,2.2,0.06
2024-03-02,RO,Iaşi,so2,46,1.9,3.3,2.6,1.03
2024-06-21,RO,Iaşi,so2,46,1.4,2.8,1.8,1.59
2024-08-07,RO,Iaşi,so2,23,2.1,2.8,2.4,0.4
2024-08-25,RO,Iaşi,so2,23,2.7,4.1,3.1,0.84
2024-05-17,RO,Iaşi,so2,46,1.6,2.8,2.3,0.54
2024-06-29,RO,Iaşi,so2,46,1.7,2.3,2.0,0.21
2024-08-03,RO,Iaşi,so2,47,2.1,3.7,2.7,1.23
2024-09-18,RO,Iaşi,so2,23,2.2,2.5,2.3,0.05
2024-01-01,RO,Iaşi,so2,24,1.8,2.9,2.3,1.08
2024-03-13,RO,Iaşi,so2,46,1.8,2.8,2.3,0.91
2024-04-25,RO,Iaşi,so2,46,2.1,2.8,2.5,0.23
2024-05-02,RO,Iaşi,so2,46,1.9,2.9,2.4,0.68
2024-09-01,RO,Iaşi,so2,23,0.3,0.5,0.4,0.04
2024-10-17,RO,Iaşi,so2,23,2.7,3.0,2.8,0.04
2024-10-19,RO,Iaşi,so2,23,2.8,3.0,2.9,0.04
2024-11-19,RO,Iaşi,so2,21,1.7,3.9,3.6,9.8
2024-03-07,RO,Iaşi,so2,46,1.9,3.0,2.3,0.72
2024-05-25,RO,Iaşi,so2,46,2.0,2.8,2.4,0.35
2024-07-02,RO,Iaşi,so2,46,1.7,2.8,2.1,0.47
2024-08-24,RO,Iaşi,so2,23,2.6,3.6,2.8,0.7
2024-11-20,RO,Iaşi,so2,23,1.8,2.2,2.0,0.18
2024-07-09,RO,Iaşi,so2,46,2.1,2.9,2.5,0.5
2024-07-10,RO,Iaşi,so2,46,2.1,2.8,2.5,0.34
2024-08-21,RO,Iaşi,so2,23,2.6,4.0,3.0,1.24
2024-11-13,RO,Iaşi,so2,23,3.6,3.8,3.7,0.04
2024-01-06,RO,Iaşi,so2,23,2.5,3.5,3.1,0.52
2024-01-16,RO,Iaşi,so2,23,2.5,3.3,2.7,0.44
2024-05-06,RO,Iaşi,so2,46,2.0,3.0,2.4,0.76
2024-05-13,RO,Iaşi,so2,46,1.9,2.7,2.2,0.5
2024-04-20,RO,Iaşi,so2,46,1.9,3.4,2.3,2.03
2024-01-05,RO,Iaşi,so2,21,2.4,3.5,2.8,0.88
2024-02-22,RO,Iaşi,so2,44,1.2,4.3,2.2,3.74
2024-03-19,RO,Iaşi,so2,46,2.0,3.1,2.6,0.7
2024-04-15,RO,Iaşi,so2,46,2.1,3.2,2.6,0.81
2024-03-04,RO,Iaşi,so2,46,2.1,3.6,2.8,1.7
2024-04-12,RO,Iaşi,so2,46,1.7,2.7,2.5,0.32
2024-10-03,RO,Iaşi,so2,23,2.6,2.8,2.7,0.04
2024-06-14,RO,Iaşi,so2,46,1.5,2.1,1.8,0.32
2024-02-21,RO,Iaşi,so2,46,1.8,5.0,2.3,6.95
2024-03-27,RO,Iaşi,so2,46,1.6,3.1,2.5,1.96
2024-04-11,RO,Iaşi,so2,46,1.8,3.0,2.3,0.74
2024-06-03,RO,Iaşi,so2,46,1.7,3.0,2.0,2.29
2024-09-17,RO,Iaşi,so2,23,2.2,5.7,2.3,5.17
2024-11-10,RO,Iaşi,so2,23,3.3,3.6,3.5,0.09
2024-02-14,RO,Iaşi,so2,39,1.7,6.3,4.3,25.81
2024-02-24,RO,Iaşi,so2,46,2.3,4.4,2.9,3.01
2024-09-06,RO,Iaşi,so2,23,2.0,2.3,2.1,0.04
2024-09-12,RO,Iaşi,so2,23,2.0,2.2,2.1,0.04
2024-03-22,RO,Iaşi,so2,46,1.7,3.3,2.5,2.11
2024-04-18,RO,Iaşi,so2,46,1.9,3.1,2.5,0.86
2024-06-01,RO,Iaşi,so2,46,1.9,2.9,2.2,1.38
2024-08-08,RO,Iaşi,so2,23,2.2,3.7,2.4,1.07
2024-03-18,RO,Iaşi,so2,46,2.2,2.9,2.5,0.4
2024-11-14,RO,Iaşi,so2,23,3.5,3.7,3.6,0.03
2024-12-02,RO,Iaşi,so2,23,2.5,2.9,2.6,0.1
2024-04-08,RO,Iaşi,so2,46,1.7,3.0,2.6,1.6
2024-05-18,RO,Iaşi,so2,46,2.0,2.8,2.4,0.39
2024-06-18,RO,Iaşi,so2,46,1.7,2.6,2.2,1.06
2024-07-29,RO,Iaşi,so2,46,1.6,2.8,2.1,0.62
2024-03-15,RO,Iaşi,so2,46,2.2,5.0,2.9,5.01
2024-08-14,RO,Iaşi,so2,23,2.0,2.5,2.1,0.23
2024-06-11,RO,Iaşi,so2,46,1.4,2.8,2.0,1.13
2024-06-30,RO,Iaşi,so2,46,1.7,2.9,2.0,1.05
2024-08-31,RO,Iaşi,so2,23,0.3,0.9,0.6,0.26
2024-11-28,RO,Iaşi,so2,23,2.5,2.8,2.6,0.07
2024-09-25,RO,Iaşi,so2,23,2.2,2.5,2.4,0.06
2024-11-03,RO,Iaşi,so2,23,3.2,3.5,3.2,0.06
2024-11-12,RO,Iaşi,so2,23,3.3,3.7,3.6,0.21
2024-11-27,RO,Iaşi,so2,23,2.2,2.8,2.3,0.19
2024-08-30,RO,Iaşi,so2,10,0.8,1.1,0.9,0.11
2024-01-15,RO,Iaşi,so2,23,2.0,3.6,2.4,2.51
2024-03-16,RO,Iaşi,so2,46,1.8,3.6,2.8,2.46
2024-04-30,RO,Iaşi,so2,46,1.7,2.9,2.2,0.76
2024-07-23,RO,Iaşi,so2,46,1.9,2.5,2.1,0.26
2024-05-14,RO,Iaşi,so2,46,2.0,2.7,2.3,0.22
2024-05-23,RO,Iaşi,so2,48,2.2,3.1,2.4,0.39
2024-10-09,RO,Iaşi,so2,23,2.4,2.7,2.5,0.04
2024-01-11,RO,Iaşi,so2,23,2.1,3.3,2.6,1.08
2024-01-31,RO,Iaşi,so2,23,2.6,3.2,2.9,0.28
2024-02-16,RO,Iaşi,so2,46,0.2,2.6,2.0,1.27
2024-02-20,RO,Iaşi,so2,46,1.8,4.4,2.3,3.9
2024-03-01,RO,Iaşi,pm10,24,23.0,36.0,32.0,133.84
2024-04-09,RO,Iaşi,pm10,24,22.0,26.0,24.0,13.75
2024-04-15,RO,Iaşi,pm10,24,24.0,34.0,27.0,124.33
2024-06-15,RO,Iaşi,pm10,24,12.0,12.0,12.0,0.0
2024-07-10,RO,Iaşi,pm10,48,11.0,29.0,19.0,389.36
2024-07-21,RO,Iaşi,pm10,44,11.0,17.0,16.0,41.83
2024-03-18,RO,Iaşi,pm10,24,17.0,26.0,19.0,68.53
2024-11-01,RO,Iaşi,pm10,71,18.0,43.0,25.0,669.81
2024-03-31,RO,Iaşi,pm10,22,27.0,35.0,30.0,52.14
2024-04-02,RO,Iaşi,pm10,23,63.0,81.0,74.0,256.24
2024-09-07,RO,Iaşi,pm10,72,9.0,25.0,18.0,366.76
2024-03-03,RO,Iaşi,pm10,24,45.0,55.0,54.0,62.01
2024-07-25,RO,Iaşi,pm10,48,9.0,21.0,14.0,155.67
2024-11-13,RO,Iaşi,pm10,72,9.0,38.0,19.0,630.88
2024-10-26,RO,Iaşi,pm10,72,32.0,56.0,51.0,544.19
2024-05-30,RO,Iaşi,pm10,24,10.0,13.0,12.0,3.75
2024-08-12,RO,Iaşi,pm10,72,9.0,18.0,14.0,89.26
2024-09-19,RO,Iaşi,pm10,71,9.0,21.0,13.0,103.83
2024-08-31,RO,Iaşi,pm10,72,9.0,39.0,21.0,1210.6
2024-09-12,RO,Iaşi,pm10,72,8.0,32.0,18.0,493.14
2024-10-25,RO,Iaşi,pm10,72,23.0,51.0,38.0,687.2
2024-11-24,RO,Iaşi,pm10,72,10.0,20.0,14.0,64.12
2024-03-29,RO,Iaşi,pm10,24,25.0,33.0,30.0,29.11
2024-06-25,RO,Iaşi,pm10,24,13.0,16.0,15.0,13.03
2024-07-23,RO,Iaşi,pm10,38,4.0,23.0,21.0,468.57
2024-08-14,RO,Iaşi,pm10,72,6.0,22.0,8.0,279.06
2024-11-06,RO,Iaşi,pm10,72,25.0,58.0,38.0,720.42
2024-11-08,RO,Iaşi,pm10,72,47.0,85.0,67.0,1145.63
2024-11-21,RO,Iaşi,pm10,72,9.0,20.0,11.0,64.66
2024-02-25,RO,Iaşi,pm10,6,36.0,40.0,38.0,20.0
2024-03-26,RO,Iaşi,pm10,24,22.0,33.0,26.0,51.58
2024-06-02,RO,Iaşi,pm10,24,14.0,17.0,15.0,13.62
2024-06-13,RO,Iaşi,pm10,19,15.0,21.0,18.0,44.97
2024-06-29,RO,Iaşi,pm10,24,21.0,24.0,23.0,5.49
2024-07-19,RO,Iaşi,pm10,48,12.0,25.0,16.0,207.97
2024-09-29,RO,Iaşi,pm10,72,5.0,10.0,8.0,15.05
2024-03-23,RO,Iaşi,pm10,24,31.0,39.0,36.0,49.11
2024-05-26,RO,Iaşi,pm10,24,20.0,27.0,26.0,27.75
2024-06-28,RO,Iaşi,pm10,24,21.0,23.0,22.0,6.5
2024-09-16,RO,Iaşi,pm10,72,6.0,13.0,8.0,26.82
2024-10-05,RO,Iaşi,pm10,72,14.0,40.0,26.0,777.18
2024-03-17,RO,Iaşi,pm10,24,24.0,34.0,27.0,85.22
2024-08-26,RO,Iaşi,pm10,72,11.0,36.0,19.0,755.65
2024-10-04,RO,Iaşi,pm10,72,13.0,41.0,20.0,912.17
2024-12-02,RO,Iaşi,pm10,72,13.0,32.0,19.0,305.79
2024-03-14,RO,Iaşi,pm10,24,9.0,28.0,10.0,415.05
2024-03-27,RO,Iaşi,pm10,24,34.0,51.0,47.0,335.58
2024-07-27,RO,Iaşi,pm10,59,5.0,48.0,13.0,1677.9
2024-09-30,RO,Iaşi,pm10,68,2.0,6.0,3.0,14.21
2024-05-04,RO,Iaşi,pm10,24,17.0,26.0,18.0,69.55
2024-06-27,RO,Iaşi,pm10,24,16.0,21.0,20.0,21.09
2024-07-01,RO,Iaşi,pm10,24,14.0,22.0,16.0,69.28
2024-08-17,RO,Iaşi,pm10,72,6.0,26.0,18.0,442.71
2024-09-26,RO,Iaşi,pm10,72,10.0,16.0,12.0,28.21
2024-03-08,RO,Iaşi,pm10,24,34.0,39.0,34.0,12.88
2024-06-17,RO,Iaşi,pm10,24,14.0,20.0,18.0,35.58
2024-06-24,RO,Iaşi,pm10,24,15.0,20.0,16.0,27.83
2024-07-29,RO,Iaşi,pm10,72,4.0,17.0,8.0,180.4
2024-08-11,RO,Iaşi,pm10,72,11.0,18.0,16.0,52.39
2024-09-22,RO,Iaşi,pm10,72,14.0,27.0,22.0,203.94
2024-11-20,RO,Iaşi,pm10,72,14.0,53.0,23.0,1109.58
2024-11-18,RO,Iaşi,pm10,72,16.0,45.0,33.0,793.45
2024-02-21,RO,Iaşi,pm10,17,22.0,40.0,24.0,336.91
2024-03-15,RO,Iaşi,pm10,24,30.0,53.0,42.0,651.52
2024-04-14,RO,Iaşi,pm10,24,26.0,36.0,33.0,77.1
2024-05-20,RO,Iaşi,pm10,24,13.0,16.0,15.0,7.66
2024-08-19,RO,Iaşi,pm10,72,8.0,24.0,11.0,325.92
2024-09-15,RO,Iaşi,pm10,72,5.0,10.0,7.0,28.72
2024-10-23,RO,Iaşi,pm10,72,11.0,47.0,30.0,1346.32
2024-03-13,RO,Iaşi,pm10,24,9.0,14.0,11.0,16.23
2024-04-08,RO,Iaşi,pm10,24,22.0,29.0,27.0,43.41
2024-05-10,RO,Iaşi,pm10,24,21.0,24.0,23.0,8.41
2024-07-02,RO,Iaşi,pm10,24,22.0,25.0,24.0,8.68
2024-07-13,RO,Iaşi,pm10,48,10.0,35.0,16.0,1188.61
2024-10-08,RO,Iaşi,pm10,52,3.0,24.0,12.0,365.83
2024-02-14,RO,Iaşi,pm10,19,5.0,12.0,8.0,60.64
2024-02-20,RO,Iaşi,pm10,14,15.0,21.0,16.0,24.23
2024-03-07,RO,Iaşi,pm10,24,36.0,49.0,39.0,177.37
2024-03-20,RO,Iaşi,pm10,24,13.0,21.0,18.0,53.04
2024-05-01,RO,Iaşi,pm10,24,28.0,30.0,30.0,2.83
2024-06-22,RO,Iaşi,pm10,24,17.0,22.0,19.0,20.58
2024-09-20,RO,Iaşi,pm10,72,9.0,22.0,15.0,165.7
2024-10-13,RO,Iaşi,pm10,72,6.0,15.0,9.0,83.8
2024-04-17,RO,Iaşi,pm10,24,9.0,26.0,18.0,286.5
2024-04-27,RO,Iaşi,pm10,24,24.0,40.0,36.0,204.57
2024-05-23,RO,Iaşi,pm10,24,15.0,24.0,22.0,86.5
2024-07-03,RO,Iaşi,pm10,24,8.0,24.0,15.0,300.27
2024-08-28,RO,Iaşi,pm10,72,11.0,29.0,22.0,365.79
2024-11-12,RO,Iaşi,pm10,72,10.0,31.0,21.0,278.4
2024-04-30,RO,Iaşi,pm10,24,27.0,30.0,29.0,6.36
2024-03-16,RO,Iaşi,pm10,24,35.0,55.0,53.0,453.75
2024-03-28,RO,Iaşi,pm10,24,15.0,31.0,17.0,218.68
2024-06-26,RO,Iaşi,pm10,24,13.0,16.0,14.0,14.71
2024-08-15,RO,Iaşi,pm10,72,6.0,22.0,9.0,267.97
2024-12-05,RO,Iaşi,pm10,72,13.0,21.0,16.0,66.82
2024-04-21,RO,Iaşi,pm10,24,16.0,19.0,17.0,7.17
2024-05-18,RO,Iaşi,pm10,24,9.0,17.0,10.0,86.79
2024-06-04,RO,Iaşi,pm10,24,13.0,17.0,14.0,17.32
2024-08-07,RO,Iaşi,pm10,72,6.0,14.0,11.0,50.32
2024-09-04,RO,Iaşi,pm10,72,11.0,52.0,26.0,2102.66
2024-09-23,RO,Iaşi,pm10,72,13.0,26.0,20.0,200.4
2024-10-14,RO,Iaşi,pm10,72,7.0,24.0,21.0,376.62
2024-08-24,RO,Iaşi,pm10,72,8.0,27.0,12.0,497.27
2024-09-25,RO,Iaşi,pm10,72,9.0,28.0,16.0,286.54
2024-10-07,RO,Iaşi,pm10,59,3.0,18.0,9.0,148.4
2024-11-15,RO,Iaşi,pm10,72,20.0,51.0,33.0,871.52
2024-02-18,RO,Iaşi,pm10,16,14.0,18.0,17.0,18.96
2024-03-04,RO,Iaşi,pm10,24,42.0,51.0,46.0,61.29
2024-06-20,RO,Iaşi,pm10,24,24.0,26.0,25.0,6.09
2024-07-31,RO,Iaşi,pm10,72,2.0,15.0,6.0,264.69
2024-09-05,RO,Iaşi,pm10,72,10.0,28.0,18.0,351.71
2024-03-09,RO,Iaşi,pm10,24,41.0,58.0,50.0,170.27
2024-03-11,RO,Iaşi,pm10,24,19.0,59.0,42.0,1141.74
2024-05-02,RO,Iaşi,pm10,24,29.0,33.0,31.0,13.03
2024-07-22,RO,Iaşi,pm10,48,16.0,23.0,21.0,48.49
2024-11-07,RO,Iaşi,pm10,72,40.0,77.0,63.0,944.21
2024-02-23,RO,Iaşi,pm10,24,25.0,36.0,26.0,97.37
2024-03-10,RO,Iaşi,pm10,24,59.0,67.0,64.0,65.92
2024-05-27,RO,Iaşi,pm10,24,17.0,24.0,19.0,34.13
2024-08-22,RO,Iaşi,pm10,72,9.0,37.0,15.0,826.63
2024-09-13,RO,Iaşi,pm10,72,7.0,22.0,12.0,214.83
2024-10-27,RO,Iaşi,pm10,72,15.0,50.0,31.0,737.39
2024-10-29,RO,Iaşi,pm10,72,15.0,48.0,26.0,507.95
2024-06-12,RO,Iaşi,pm10,24,14.0,18.0,16.0,12.75
2024-07-08,RO,Iaşi,pm10,24,15.0,24.0,18.0,76.45
2024-07-20,RO,Iaşi,pm10,38,10.0,17.0,12.0,95.0
2024-10-16,RO,Iaşi,pm10,72,11.0,25.0,19.0,152.72
2024-03-24,RO,Iaşi,pm10,24,25.0,32.0,30.0,31.29
2024-05-11,RO,Iaşi,pm10,22,21.0,24.0,23.0,9.44
2024-10-10,RO,Iaşi,pm10,72,7.0,23.0,12.0,292.44
2024-07-04,RO,Iaşi,pm10,24,7.0,10.0,8.0,7.83
2024-04-12,RO,Iaşi,pm10,5,34.0,35.0,34.0,2.0
2024-05-25,RO,Iaşi,pm10,24,18.0,23.0,19.0,31.3
2024-06-23,RO,Iaşi,pm10,24,21.0,23.0,23.0,4.18
2024-07-18,RO,Iaşi,pm10,45,6.0,34.0,26.0,851.09
2024-08-13,RO,Iaşi,pm10,72,9.0,20.0,14.0,154.91
2024-11-11,RO,Iaşi,pm10,72,11.0,28.0,16.0,164.97
2024-03-22,RO,Iaşi,pm10,24,17.0,34.0,22.0,197.23
2024-05-13,RO,Iaşi,pm10,24,13.0,17.0,16.0,29.78
2024-07-26,RO,Iaşi,pm10,26,5.0,20.0,7.0,148.45
2024-10-02,RO,Iaşi,pm10,63,6.0,22.0,11.0,123.87
2024-04-16,RO,Iaşi,pm10,24,25.0,33.0,27.0,72.1
2024-09-10,RO,Iaşi,pm10,72,10.0,23.0,15.0,261.1
2024-10-21,RO,Iaşi,pm10,72,24.0,48.0,36.0,353.3
2024-11-28,RO,Iaşi,pm10,72,29.0,58.0,45.0,608.64
2024-05-24,RO,Iaşi,pm10,24,23.0,25.0,25.0,6.01
2024-05-29,RO,Iaşi,pm10,24,10.0,24.0,18.0,254.49
2024-05-31,RO,Iaşi,pm10,24,10.0,14.0,12.0,16.45
2024-09-24,RO,Iaşi,pm10,72,16.0,31.0,27.0,266.46
2024-11-30,RO,Iaşi,pm10,72,8.0,22.0,12.0,107.6
2024-02-15,RO,Iaşi,pm10,24,6.0,14.0,8.0,66.88
2024-02-17,RO,Iaşi,pm10,24,10.0,20.0,15.0,105.2
2024-05-07,RO,Iaşi,pm10,24,15.0,17.0,17.0,3.46
2024-10-06,RO,Iaşi,pm10,72,5.0,33.0,17.0,576.71
2024-11-14,RO,Iaşi,pm10,72,18.0,41.0,27.0,668.86
2024-11-19,RO,Iaşi,pm10,72,28.0,60.0,52.0,621.96
2024-12-06,RO,Iaşi,pm10,57,13.0,21.0,15.0,60.96
2024-02-19,RO,Iaşi,pm10,4,16.0,19.0,16.0,20.0
2024-04-24,RO,Iaşi,pm10,24,11.0,18.0,14.0,33.26
2024-05-16,RO,Iaşi,pm10,24,17.0,25.0,24.0,79.84
2024-09-08,RO,Iaşi,pm10,72,8.0,22.0,14.0,234.37
2024-09-09,RO,Iaşi,pm10,72,8.0,24.0,15.0,314.27
2024-10-30,RO,Iaşi,pm10,72,30.0,54.0,47.0,822.96
2024-03-02,RO,Iaşi,pm10,24,22.0,43.0,30.0,501.72
2024-03-12,RO,Iaşi,pm10,24,13.0,18.0,14.0,29.11
2024-04-07,RO,Iaşi,pm10,24,21.0,31.0,23.0,98.48
2024-05-17,RO,Iaşi,pm10,24,18.0,24.0,20.0,29.28
2024-06-03,RO,Iaşi,pm10,24,14.0,15.0,15.0,0.8
2024-08-18,RO,Iaşi,pm10,72,8.0,25.0,12.0,246.66
2024-03-21,RO,Iaşi,pm10,24,16.0,24.0,22.0,84.57
2024-06-06,RO,Iaşi,pm10,24,13.0,14.0,14.0,1.96
2024-08-01,RO,Iaşi,pm10,72,3.0,24.0,12.0,412.1
2024-11-03,RO,Iaşi,pm10,72,6.0,21.0,10.0,141.06
2024-11-16,RO,Iaşi,pm10,72,12.0,42.0,19.0,337.71
2024-08-16,RO,Iaşi,pm10,72,6.0,15.0,10.0,106.28
2024-12-01,RO,Iaşi,pm10,72,11.0,31.0,18.0,316.06
2024-04-05,RO,Iaşi,pm10,24,24.0,30.0,26.0,26.01
2024-06-11,RO,Iaşi,pm10,24,16.0,26.0,21.0,83.48
2024-08-27,RO,Iaşi,pm10,72,12.0,34.0,22.0,606.94
2024-09-11,RO,Iaşi,pm10,72,11.0,29.0,19.0,321.02
2024-09-14,RO,Iaşi,pm10,72,6.0,19.0,9.0,105.63
2024-12-04,RO,Iaşi,pm10,72,12.0,18.0,14.0,29.15
2024-11-26,RO,Iaşi,pm10,72,13.0,22.0,16.0,93.58
2024-02-24,RO,Iaşi,pm10,24,32.0,36.0,34.0,16.74
2024-04-03,RO,Iaşi,pm10,24,14.0,61.0,28.0,3030.27
2024-06-21,RO,Iaşi,pm10,24,19.0,25.0,21.0,54.33
2024-07-14,RO,Iaşi,pm10,48,7.0,32.0,10.0,1095.95
2024-07-16,RO,Iaşi,pm10,48,15.0,43.0,22.0,964.75
2024-09-17,RO,Iaşi,pm10,72,9.0,29.0,14.0,216.34
2024-11-17,RO,Iaşi,pm10,72,16.0,34.0,26.0,292.91
2024-04-10,RO,Iaşi,pm10,24,18.0,25.0,20.0,33.03
2024-04-26,RO,Iaşi,pm10,24,12.0,24.0,15.0,106.07
2024-05-14,RO,Iaşi,pm10,24,14.0,18.0,15.0,21.96
2024-06-01,RO,Iaşi,pm10,24,15.0,17.0,16.0,4.93
2024-06-09,RO,Iaşi,pm10,24,17.0,18.0,17.0,2.61
2024-09-27,RO,Iaşi,pm10,72,10.0,17.0,14.0,64.35
2024-11-02,RO,Iaşi,pm10,72,13.0,42.0,23.0,993.21
2024-05-15,RO,Iaşi,pm10,24,13.0,16.0,15.0,10.36
2024-09-02,RO,Iaşi,pm10,72,8.0,26.0,14.0,341.9
2024-09-03,RO,Iaşi,pm10,72,10.0,52.0,24.0,1200.46
2024-10-11,RO,Iaşi,pm10,72,10.0,28.0,18.0,423.71
2024-10-19,RO,Iaşi,pm10,72,18.0,36.0,29.0,389.1
2024-10-20,RO,Iaşi,pm10,72,18.0,36.0,26.0,207.18
2024-12-03,RO,Iaşi,pm10,72,12.0,19.0,13.0,57.51
2024-02-29,RO,Iaşi,pm10,24,32.0,42.0,39.0,56.45
2024-05-06,RO,Iaşi,pm10,24,12.0,18.0,14.0,22.54
2024-08-20,RO,Iaşi,pm10,50,8.0,27.0,13.0,559.29
2024-08-29,RO,Iaşi,pm10,72,8.0,30.0,16.0,505.91
2024-02-13,RO,Iaşi,pm10,15,11.0,14.0,12.0,8.86
2024-03-05,RO,Iaşi,pm10,24,34.0,45.0,37.0,149.57
2024-04-11,RO,Iaşi,pm10,24,28.0,41.0,37.0,102.16
2024-08-02,RO,Iaşi,pm10,72,6.0,22.0,11.0,230.51
2024-04-22,RO,Iaşi,pm10,24,18.0,23.0,22.0,19.84
2024-04-29,RO,Iaşi,pm10,24,24.0,28.0,26.0,16.74
2024-06-16,RO,Iaşi,pm10,24,12.0,13.0,13.0,0.42
2024-07-12,RO,Iaşi,pm10,48,13.0,36.0,17.0,899.93
2024-07-30,RO,Iaşi,pm10,72,3.0,15.0,7.0,137.02
2024-04-01,RO,Iaşi,pm10,24,29.0,61.0,33.0,1278.68
2024-04-28,RO,Iaşi,pm10,24,25.0,29.0,26.0,12.17
2024-05-21,RO,Iaşi,pm10,24,14.0,16.0,16.0,6.67
2024-09-01,RO,Iaşi,pm10,72,8.0,31.0,13.0,515.9
2024-10-01,RO,Iaşi,pm10,48,4.0,7.0,6.0,6.91
2024-11-09,RO,Iaşi,pm10,72,10.0,75.0,33.0,2950.92
2024-05-19,RO,Iaşi,pm10,24,9.0,14.0,13.0,37.37
2024-07-05,RO,Iaşi,pm10,24,10.0,16.0,15.0,39.11
